position,adverbial indicator,NP-VP-NP,,score
0.9,0.7,0.2,0.4,0.6245015407171601
0.1,0.0,0.9,0.4,0.6349809299435505
0.9,0.7,0.2,0.6,0.6026015162691349
0.5,0.7,0.7,0.6,0.7135358548122717
0.9,0.7,0.3,0.0,0.6845925692264725
0.6,0.9,0.2,0.9,0.6241789722521309
0.8,0.4,0.9,0.2,0.5820699635166269
0.7,0.8,0.0,0.6,0.6055677871983364
0.9,0.9,0.7,0.2,0.6228924593678516
0.5,0.4,0.1,0.7,0.6580722696141755
0.6,0.9,0.3,0.5,0.5957548786133302
0.9,0.7,0.4,0.0,0.6668134874977607
0.7,0.0,0.5,0.0,0.6882961556949996
0.1,0.1,0.2,0.0,0.6182795533540282
0.9,0.9,0.8,0.8,0.6158437815926132
0.0,0.9,0.5,0.2,0.6601508099723118
0.5,0.4,0.9,0.6,0.7130880593475037
0.9,0.7,0.6,0.2,0.6151826803987859
0.9,0.3,0.1,0.7,0.626059925335157
0.7,0.5,0.5,0.4,0.6207047697984781
0.5,0.5,0.7,0.5,0.76196289797221
0.5,0.9,0.5,0.7,0.6900810971754058
0.9,0.7,0.6,0.8,0.6377542048855829
0.9,0.7,0.7,0.0,0.711156638204237
0.9,0.7,0.7,0.2,0.6365849289615046
0.6,0.5,0.9,0.1,0.6643045031442634
0.9,0.7,0.8,0.0,0.6829144695127479
0.8,0.5,0.3,0.9,0.6257416048922546
0.9,0.7,0.8,0.6,0.6266246240125759
0.6,0.8,0.5,0.1,0.6397068691647827
0.9,0.7,0.9,0.0,0.6185488584935368
0.6,0.3,0.8,0.6,0.6669884682615186
0.9,0.7,0.9,0.6,0.6130353882656222
0.9,0.8,0.0,0.0,0.6182602381028763
0.1,0.1,0.7,0.7,0.7697815404690971
0.6,0.6,0.1,0.8,0.5930310310873889
0.5,0.3,0.2,0.3,1.0
0.8,0.1,0.8,0.6,0.5956264730140546
0.9,0.1,0.6,0.0,0.60540117731126
0.0,0.1,0.2,0.6,0.626059925335157
0.1,0.0,0.3,0.8,0.6314028478998234
0.1,0.0,0.8,0.0,0.6310149955242269
0.0,0.6,0.7,0.2,0.6916812429337643
0.5,0.9,0.0,0.3,0.6916812429337643
0.0,0.7,0.7,0.4,0.6195340034007814
0.6,0.9,0.8,0.7,0.6003427397185874
0.9,0.8,0.2,0.0,0.6144852616543802
0.7,0.4,0.6,0.9,0.6761701431293514
0.7,0.1,0.0,0.9,0.710834194165056
0.7,0.7,0.3,0.7,0.627866291312427
0.9,0.8,0.2,0.4,0.7361284362751126
0.1,0.0,0.8,0.2,0.653705788898919
0.9,0.8,0.2,0.8,0.6377542048855829
0.9,0.8,0.4,0.2,0.711156638204237
0.5,0.4,0.0,0.9,0.6849491987632487
0.9,0.8,0.4,0.4,0.6829144695127479
0.5,0.8,0.4,0.5,0.7368335224138234
0.9,0.8,0.4,0.6,0.602634546452736
0.9,0.8,0.4,0.9,0.6258832456861112
0.6,0.2,0.1,0.8,0.7003054235237708
0.9,0.8,0.5,0.8,0.654078177675808
0.7,0.9,0.0,0.8,0.6715040430349846
0.9,0.4,0.2,0.4,0.6011294331239293
0.0,0.1,0.0,0.1,0.6215508818528884
0.0,0.7,0.4,0.5,0.6490687816989059
0.6,0.6,0.7,0.7,0.6294726339968154
0.8,0.2,0.5,0.0,0.720991405198887
0.9,0.8,0.6,0.8,0.6377542048855829
0.9,0.8,0.7,0.0,0.7207484375416516
0.5,0.4,0.9,0.1,0.5417046295468837
0.9,0.8,0.7,0.2,0.643122363823391
0.6,0.9,0.2,0.0,0.6397068691647827
0.8,0.0,0.9,0.0,0.6124280008912623
0.6,0.0,0.3,0.8,0.6842408350802193
0.6,0.3,0.4,0.8,0.6577662025658638
0.1,0.1,0.1,0.0,0.6036443620358404
0.6,0.5,0.6,0.6,0.630754960296111
0.9,0.8,0.8,0.4,0.6668134874977607
0.0,0.6,0.2,0.1,0.6562784721601627
0.5,0.5,0.7,0.3,0.6562784721601627
0.6,0.4,0.6,0.9,0.7134652855544513
0.6,0.1,0.4,0.8,0.6403665082285248
0.5,0.6,0.4,0.7,0.76196289797221
0.9,0.8,0.9,0.2,0.6154688308052833
0.8,0.6,0.4,0.7,0.6195957620954619
0.9,0.4,0.5,0.8,0.626059925335157
0.9,0.8,0.9,0.8,0.654078177675808
0.7,0.6,0.6,0.0,0.6970194171871023
0.1,0.1,0.3,0.6,0.6248497578306279
0.9,0.2,0.4,0.8,0.610142778543843
0.6,0.0,0.6,0.7,0.730961495248747
0.9,0.9,0.2,0.4,0.6394756708874108
0.9,0.9,0.2,0.8,0.6130353882656222
0.9,0.9,0.3,0.4,0.6154688308052833
0.9,0.9,0.3,0.7,0.602634546452736
0.9,0.9,0.3,0.8,0.6026015162691349
0.9,0.9,0.4,0.2,0.6845925692264725
0.9,0.5,0.0,0.1,0.6365388629564404
0.5,0.3,0.9,0.9,1.0
0.9,0.9,0.5,0.4,0.756917503484282
0.0,0.9,0.7,0.3,0.5915943407115261
0.8,0.7,0.0,0.5,0.6776304508015811
0.1,0.1,0.9,0.3,0.7661790920603694
0.9,0.9,0.5,0.6,0.6018750190303959
0.9,0.2,0.9,0.2,0.623378127817781
0.9,0.9,0.5,0.8,0.7125831390072308
0.6,0.7,0.4,0.3,0.6306710850663506
0.7,0.8,0.4,0.3,0.6291702541981801
0.6,0.1,0.0,0.3,0.6491564834224658
0.6,0.9,0.7,0.9,0.688851040891224
0.6,0.3,0.0,0.5,0.7003054235237708
0.5,0.9,0.1,0.4,0.7368335224138234
0.7,0.5,0.7,0.7,0.6761701431293514
0.8,0.7,0.2,0.5,0.6909104111107792
0.8,0.9,0.2,0.8,0.5951512372967057
0.6,0.6,0.4,0.5,0.6043803146029761
0.9,0.9,0.9,0.1,0.6105574086289025
0.6,0.4,0.2,0.1,0.6991950266882646
0.9,0.9,0.9,0.4,0.6668134874977607
0.5,0.4,0.8,0.4,0.6849491987632487
0.8,0.3,0.5,0.8,0.635587951921449
0.6,0.7,0.6,0.2,0.597897916166711
0.6,0.5,0.3,0.7,0.6604034034015652
0.6,0.1,0.2,0.1,0.6842408350802193
0.8,0.0,0.1,0.5,0.6043676568003513
0.5,0.8,0.5,0.3,0.7320291450753083
0.8,0.1,0.9,0.0,0.5775308480160237
0.5,0.5,0.6,0.9,0.6580722696141755
0.7,0.4,0.8,0.6,0.6049291382962488
0.5,0.6,0.4,0.6,0.7130880593475037
0.0,0.8,0.7,0.1,0.6408433994460745
0.8,0.7,0.7,0.0,0.5865735581395296
0.8,0.9,0.7,0.4,0.5975846798363668
0.6,0.2,0.5,0.0,0.7202011283645251
0.9,0.5,0.8,0.7,0.6111736203224082
0.7,0.7,0.6,0.5,0.6015810010684891
0.0,0.8,0.5,0.4,0.6664739236846179
0.6,0.0,0.5,0.8,0.6851920628280016
0.7,0.7,0.6,0.8,0.5779594113982618
0.8,0.4,0.1,0.2,0.5862559455562973
0.7,0.0,0.4,0.0,0.6316000218639275
0.6,0.8,0.0,0.9,0.6610063893170182
0.1,0.1,0.5,0.2,0.6248497578306279
0.8,0.7,0.9,0.9,0.6276606875125788
0.5,0.9,0.7,0.1,0.6992383113300837
0.7,0.1,0.6,0.5,0.6241789722521309
0.7,0.2,0.8,0.0,0.6591334558440786
0.6,0.1,0.6,0.9,0.6842408350802193
0.8,0.8,0.1,0.6,0.6462909270950915
0.9,0.6,0.3,0.7,0.626059925335157
0.6,0.5,0.0,0.4,0.6821680797151157
0.9,0.6,0.4,0.2,0.5965835189646754
0.5,0.4,0.7,0.5,1.0
0.7,0.9,0.4,0.7,0.6118773246808951
0.9,0.4,0.4,0.0,0.6106407125340145
0.1,0.1,0.5,0.6,0.6379108566882192
0.6,0.1,0.8,0.8,0.6842408350802193
0.7,0.6,0.8,0.5,0.6682174246660545
0.8,0.8,0.6,0.3,0.5958623672853212
0.1,0.1,0.3,0.4,0.6349809299435505
0.5,0.5,0.6,0.3,0.6849491987632487
0.8,0.8,0.8,0.1,0.5865735581395296
0.6,0.4,0.2,0.5,0.7715222295872719
0.0,0.7,0.8,0.6,0.6185131555862405
0.7,0.1,0.0,0.1,0.6313509617772627
0.1,0.1,0.6,0.0,0.5874686424126448
0.9,0.0,0.7,0.8,0.6198700539166664
0.6,0.8,0.9,0.0,0.6306710850663506
0.7,0.1,0.0,0.7,0.6286193157070998
0.0,0.6,0.3,0.4,0.5417046295468837
0.5,0.6,0.4,0.3,0.5417046295468837
0.5,0.7,0.1,0.9,0.7130880593475037
0.6,0.1,0.3,0.7,0.6851920628280016
0.7,0.8,0.6,0.3,0.6219717187308202
0.7,0.5,0.9,0.6,0.623253978806408
0.0,0.1,0.0,0.2,0.630754960296111
0.0,0.7,0.5,0.5,0.6608958585913599
0.6,0.7,0.8,0.2,0.6480531385190091
0.6,0.4,0.5,0.7,0.7847691961989975
0.7,0.8,0.7,0.6,0.6095444005632518
0.6,0.6,0.9,0.3,0.6714809775655083
0.6,0.5,0.6,0.8,0.6840918792915667
0.9,0.5,0.2,0.8,0.610142778543843
0.1,0.1,0.4,0.2,0.6349809299435505
0.7,0.3,0.7,0.6,0.6127375768934836
0.6,0.0,0.7,0.7,0.7539676379716959
0.6,0.2,0.7,0.5,0.6842408350802193
0.0,0.7,0.2,0.0,0.6462067703237113
0.7,0.1,0.6,0.0,0.6708268330671742
0.0,0.6,0.8,0.1,0.7320291450753083
0.9,0.7,0.7,0.5,0.6785420294342098
0.9,0.7,0.7,0.6,0.5954846697518066
0.8,0.5,0.7,0.9,0.6362535885296028
0.8,0.9,0.6,0.5,0.7141230454258342
0.1,0.1,0.2,0.1,0.6407967965214633
0.8,0.0,0.7,0.1,0.6459003556223236
0.7,0.2,0.8,0.1,0.6195261690861477
0.6,0.9,0.5,0.1,0.6490687816989059
0.5,0.5,0.5,0.4,1.0
0.5,0.9,0.9,0.3,0.7320291450753083
0.0,0.1,0.2,0.8,0.623378127817781
0.8,0.2,0.5,0.4,0.6231309186737913
0.5,0.9,0.2,0.3,0.687367335921193
0.6,0.4,0.0,0.3,0.6730604620259316
0.6,0.9,0.6,0.7,0.5473122444511089
0.5,0.6,0.3,0.8,0.6849491987632487
0.5,0.9,0.3,0.0,0.687367335921193
0.6,0.8,0.5,0.9,0.630754960296111
0.1,0.0,0.8,0.1,0.6316261572169298
0.6,0.2,0.1,0.0,0.6338488601706932
0.0,0.1,0.4,0.5,0.7223108537729592
0.1,0.1,0.2,0.6,0.641981396298357
0.6,0.5,0.3,0.2,0.7182555428867325
0.9,0.0,0.1,0.6,0.630379820076082
0.5,0.7,0.1,0.7,0.6580722696141755
0.6,0.7,0.5,0.6,0.7134652855544513
0.5,0.7,0.9,0.2,0.6562784721601627
0.6,0.3,0.2,0.9,0.6682577253734618
0.1,0.1,0.7,0.6,0.6248497578306279
0.9,0.2,0.2,0.0,0.5761861099851616
0.7,0.2,0.1,0.9,0.6067743592290803
0.9,0.8,0.6,0.1,0.6018307674354216
0.0,0.9,0.3,0.2,0.585820227794029
0.7,0.3,0.3,0.9,0.6440119704264441
0.6,0.1,0.5,0.1,0.7539676379716959
0.7,0.9,0.8,0.2,0.6267849052741196
0.6,0.3,0.5,0.3,0.6842408350802193
0.7,0.0,0.1,0.4,0.6754206685985652
0.1,0.1,0.8,0.0,0.6182795533540282
0.9,0.6,0.7,0.2,0.6239193604157935
0.8,0.7,0.0,0.2,0.6366832807454817
0.7,0.0,0.2,0.9,0.5930310310873889
0.5,0.9,0.8,0.3,0.687367335921193
0.0,0.6,0.9,0.3,0.7320291450753083
0.6,0.0,0.9,0.3,0.7323300186342477
0.0,0.7,0.2,0.9,0.7525465548920645
0.1,0.1,0.8,0.4,0.6248497578306279
0.8,0.5,0.4,0.0,0.5809662963073099
0.8,0.3,0.6,0.6,0.6231309186737913
0.5,0.6,0.3,0.1,1.0
0.6,0.8,0.2,0.9,0.6669884682615186
0.7,0.3,0.8,0.7,0.5995134667297497
0.6,0.2,0.9,0.8,0.6851920628280016
0.7,0.5,0.0,0.8,0.7183477679049703
0.6,0.0,0.0,0.5,0.7252403940460869
0.9,0.1,0.2,0.2,0.6257416048922546
0.6,0.7,0.2,0.6,0.6821680797151157
0.0,0.9,0.0,0.7,0.610628766908089
0.7,0.2,0.7,0.8,0.6316000218639275
0.7,0.3,0.9,0.4,0.6675158994079996
0.7,0.3,0.9,0.7,0.6812409886297354
0.9,0.9,0.5,0.2,0.6024333960096826
0.0,0.6,0.4,0.5,0.6849491987632487
0.5,0.7,0.1,0.3,0.6849491987632487
0.8,0.7,0.5,0.1,0.5805735606491174
0.5,0.7,0.9,0.1,0.5417046295468837
0.7,0.0,0.7,0.6,0.6215508818528884
0.8,0.5,0.9,0.0,0.5809662963073099
0.6,0.4,0.3,0.3,0.6842408350802193
0.6,0.2,0.3,0.0,0.7135358548122717
0.9,0.1,0.6,0.9,0.6257416048922546
0.1,0.1,0.9,0.2,0.6379108566882192
0.6,0.9,0.9,0.3,0.6404831770571373
0.8,0.1,0.1,0.3,0.6256439377490856
0.7,0.8,0.2,0.0,0.6246231398364489
0.6,0.5,0.5,0.8,0.6730604620259316
0.0,0.8,0.1,0.4,0.6224772905772641
0.7,0.3,0.3,0.7,0.6819176135815617
0.0,0.1,0.0,0.3,0.6669884682615186
0.1,0.2,0.5,0.1,0.7225078151336627
0.1,0.1,0.9,0.6,0.6248497578306279
0.6,0.6,0.9,0.2,0.7051723086030929
0.6,0.7,0.9,0.0,0.6885843885955563
0.1,0.0,0.2,0.4,0.6936709200669042
0.6,0.3,0.7,0.5,0.6851920628280016
0.1,0.1,0.4,0.8,0.654078177675808
0.8,0.4,0.9,0.3,0.6177427354549468
0.6,0.4,0.9,0.2,0.6905297120893228
0.7,0.1,0.3,0.8,0.6215508818528884
0.6,0.1,0.0,0.2,0.7252403940460869
0.5,0.7,0.0,0.7,1.0
0.8,0.8,0.6,0.9,0.6038190770317523
0.9,0.8,0.5,0.2,0.6239193604157935
0.7,0.1,0.5,0.1,0.5930310310873889
0.6,0.5,0.9,0.7,0.6403665082285248
0.6,0.0,0.1,0.3,0.76196289797221
0.5,0.7,0.8,0.8,0.6849491987632487
0.8,0.1,0.7,0.6,0.6257303068472396
0.8,0.0,0.1,0.8,0.6761701431293514
0.7,0.4,0.9,0.9,0.5859192795537073
0.6,0.5,0.1,0.5,0.6842408350802193
0.7,0.6,0.2,0.2,0.6773879088196744
0.5,0.8,0.6,0.5,0.5417046295468837
0.7,0.0,0.5,0.7,0.6567242428090838
0.9,0.2,0.6,0.3,0.6257416048922546
0.6,0.3,0.1,0.7,0.718820157681938
0.7,0.3,0.9,0.6,0.6360239104635431
0.6,0.9,0.7,0.0,0.6782133337550105
0.8,0.9,0.2,0.3,0.6366832807454817
0.6,0.7,0.5,0.7,0.7843290842024877
0.6,0.8,0.7,0.4,0.6626330876451859
0.1,0.2,0.6,0.3,0.7661790920603694
0.1,0.1,0.8,0.2,0.6349809299435505
0.8,0.2,0.2,0.9,0.627866291312427
0.6,0.2,0.4,0.7,0.7644917663252173
0.7,0.1,0.9,0.9,0.7049278805441502
0.8,0.2,0.3,0.4,0.6585814186985168
0.9,0.3,0.1,0.4,0.6036915882348953
0.6,0.4,0.5,0.8,0.6851920628280016
0.7,0.9,0.3,0.0,0.7199378704236061
0.6,0.1,0.6,0.3,0.7252403940460869
0.8,0.4,0.1,0.8,0.627866291312427
0.8,0.5,0.9,0.5,0.61105986724509
0.0,0.7,0.0,0.2,0.687367335921193
0.6,0.1,0.7,0.3,0.7252403940460869
0.1,0.1,0.6,0.2,0.6698203579908963
0.0,0.8,0.4,0.7,0.6095155002592795
0.7,0.4,0.5,0.5,0.6316000218639275
0.9,0.3,0.5,0.9,0.5852043971094888
0.0,0.7,0.3,0.8,0.6842408350802193
0.6,0.5,0.8,0.2,0.7138273796908745
0.9,0.5,0.5,0.8,0.6198700539166664
0.9,0.3,0.7,0.0,0.6409595462901179
0.0,0.6,0.5,0.4,1.0
0.5,0.7,0.8,0.3,1.0
0.6,0.1,0.0,0.9,0.76196289797221
0.7,0.7,0.0,0.8,0.6127375768934836
0.6,0.3,0.9,0.2,0.718820157681938
0.1,0.2,0.1,0.6,0.6379108566882192
0.7,0.0,0.3,0.5,0.7170344554168294
0.5,0.8,0.6,0.3,0.6849491987632487
0.6,0.7,0.2,0.0,0.7388392624457665
0.8,0.3,0.0,0.9,0.5902186325598838
0.5,0.9,0.3,0.9,0.6580722696141755
0.8,0.1,0.4,0.6,0.6761701431293514
0.7,0.2,0.6,0.0,0.604810328000049
0.9,0.0,0.2,0.5,0.636834153945773
0.1,0.2,0.2,0.0,0.5874686424126448
0.9,0.4,0.2,0.0,0.6209530779531045
0.6,0.3,0.3,0.2,0.7644917663252173
0.1,0.1,0.2,0.4,0.6251372870613875
0.6,0.5,0.3,0.6,0.6851920628280016
0.7,0.6,0.2,0.9,0.623071498098588
0.7,0.5,0.1,0.3,0.5960938833369449
0.7,0.5,0.1,0.4,0.6174544403153487
0.8,0.3,0.5,0.0,0.6136907466415278
0.7,0.1,0.8,0.3,0.630754960296111
0.8,0.8,0.9,0.0,0.5809662963073099
0.1,0.2,0.2,0.4,0.6248497578306279
0.1,0.0,0.1,0.1,0.6310542182074801
0.9,0.4,0.5,0.7,0.5852043971094888
0.8,0.5,0.4,0.2,0.6094668202429027
0.6,0.2,0.5,0.9,0.7252403940460869
0.8,0.7,0.2,0.2,0.6243756105192829
0.1,0.1,0.7,0.4,0.641981396298357
0.9,0.6,0.5,0.8,0.6198700539166664
0.6,0.6,0.7,0.4,0.6574559489156762
0.9,0.4,0.6,0.7,0.714106654618455
0.7,0.1,0.0,0.0,0.6669884682615186
0.0,0.8,0.1,0.3,0.6306710850663506
0.7,0.3,0.2,0.1,0.6273186828590861
0.6,0.4,0.8,0.3,0.7539676379716959
0.6,0.1,0.8,0.1,0.76196289797221
0.0,0.1,0.0,0.4,0.6840918792915667
0.0,0.7,0.7,0.6,0.6885843885955563
0.7,0.0,0.0,0.9,0.6769236934220427
0.6,0.9,0.1,0.2,0.7051723086030929
0.0,0.0,0.1,0.8,0.654078177675808
0.8,0.9,0.4,0.0,0.5809662963073099
0.5,0.8,0.5,0.9,1.0
0.9,0.5,0.0,0.2,0.6909104111107792
0.6,0.1,0.1,0.4,0.7130880593475037
0.9,0.7,0.1,0.2,0.5975846798363668
0.5,0.9,0.3,0.8,0.6849491987632487
0.1,0.2,0.3,0.1,0.6209882069989835
0.0,0.1,0.5,0.1,0.7566872262921944
0.7,0.5,0.7,0.3,0.6167195295502924
0.1,0.0,0.5,0.2,0.7240003105447482
0.8,0.7,0.7,0.3,0.6814246272999137
0.8,0.2,0.7,0.4,0.6761701431293514
0.1,0.2,0.0,0.6,0.6349809299435505
0.7,0.2,0.4,0.5,0.630754960296111
0.6,0.6,0.1,0.0,0.6916812429337643
0.7,0.7,0.2,0.5,0.5753641609509992
0.7,0.8,0.5,0.4,0.6773879088196744
0.8,0.4,0.7,0.6,0.609089105757078
0.9,0.1,0.8,0.4,0.5792043996190764
0.6,0.7,0.4,0.6,0.6842408350802193
0.7,0.3,0.8,0.2,0.6867089359029881
0.9,0.5,0.6,0.1,0.6271279228437344
0.6,0.3,0.4,0.6,0.7252403940460869
0.7,0.3,0.9,0.1,0.5707102926169363
0.7,0.0,0.7,0.4,0.6840918792915667
0.7,0.7,0.4,0.7,0.6033000262661381
0.1,0.1,0.8,0.8,0.654078177675808
0.6,0.5,0.5,0.5,0.7539676379716959
0.7,0.6,0.3,0.2,0.6265746435288109
0.8,0.1,0.7,0.5,0.623253978806408
0.8,0.5,0.1,0.4,0.6183215549213286
0.0,0.7,0.1,0.1,0.7165152282223373
0.6,0.2,0.7,0.3,0.76196289797221
0.9,0.0,0.4,0.8,0.6124280008912623
0.9,0.6,0.1,0.2,0.6070895729769175
0.9,0.2,0.3,0.3,0.635587951921449
0.7,0.9,0.0,0.5,0.6805908986511031
0.6,0.1,0.8,0.7,0.7130880593475037
0.6,0.7,0.8,0.6,0.6842408350802193
0.5,0.9,0.3,0.5,1.0
0.6,0.0,0.1,0.9,0.6849491987632487
0.6,0.5,0.0,0.2,0.6944569605093539
0.1,0.1,0.9,0.4,0.653705788898919
0.9,0.6,0.4,0.5,0.57927739556876
0.7,0.2,0.2,0.6,0.6855938393520327
0.7,0.4,0.4,0.3,0.6198306503236946
0.9,0.8,0.5,0.0,0.5975846798363668
0.6,0.8,0.1,0.8,0.6842408350802193
0.6,0.4,0.1,0.2,0.6670565740124411
0.9,0.1,0.0,0.6,0.6124280008912623
0.0,0.8,0.6,0.1,0.6220916820926896
0.6,0.8,0.3,0.2,0.6340902686641278
0.6,0.4,0.3,0.0,0.687367335921193
0.8,0.5,0.8,0.7,0.6256439377490856
0.1,0.2,0.5,0.2,0.6379108566882192
0.7,0.8,0.3,0.9,0.5859192795537073
0.7,0.3,0.6,0.9,0.630754960296111
0.7,0.9,0.6,0.8,0.6793493474237907
0.1,0.0,0.7,0.1,0.6936411648034251
0.9,0.7,0.1,0.8,0.7638690314234224
0.6,0.3,0.5,0.6,0.76196289797221
0.6,0.8,0.7,0.2,0.7645061579872193
0.9,0.3,0.3,0.8,0.7245360929181787
0.1,0.2,0.0,0.3,0.6283282923921009
0.7,0.5,0.0,0.4,0.6215508818528884
0.8,0.3,0.1,0.0,0.6039345341834076
0.7,0.8,0.6,0.5,0.6005800400888104
0.7,0.2,0.8,0.9,0.7134652855544513
0.6,0.7,0.7,0.0,0.6916812429337643
0.1,0.2,0.3,0.0,0.6036443620358404
0.9,0.7,0.4,0.3,0.5821975266163533
0.6,0.2,0.8,0.1,0.7130880593475037
0.9,0.9,0.5,0.0,0.5975846798363668
0.7,0.7,0.5,0.2,0.6185131555862405
0.0,0.9,0.6,0.8,0.5747464196986656
0.6,0.5,0.7,0.2,0.7320291450753083
0.6,0.0,0.1,0.7,1.0
0.6,0.1,0.9,0.1,0.6580722696141755
0.6,0.1,0.1,0.8,0.6849491987632487
0.7,0.2,0.0,0.3,0.6840918792915667
0.9,0.7,0.6,0.5,0.5820699635166269
0.6,0.9,0.0,0.5,0.6900810971754058
0.1,0.2,0.6,0.0,0.5874686424126448
0.0,0.8,0.9,0.0,0.5957548786133302
0.0,0.7,0.4,0.7,0.718820157681938
0.1,0.2,0.0,0.8,0.654078177675808
0.8,0.6,0.7,0.8,0.6585814186985168
0.0,0.9,0.0,0.5,0.6773879088196744
0.0,0.1,0.0,0.5,0.7003054235237708
0.0,0.7,0.8,0.7,0.6977452873017012
0.7,0.1,0.1,0.1,0.6977452873017012
0.7,0.0,0.1,0.1,0.6730604620259316
0.0,0.8,0.2,0.9,0.6567242428090838
0.7,0.4,0.3,0.1,0.6608958585913599
0.0,0.1,0.3,0.0,0.7033358338316068
0.0,0.1,0.3,0.2,0.6198700539166664
0.1,0.0,0.9,0.8,0.6171908938196611
0.6,0.5,0.1,0.6,0.7252403940460869
0.1,0.2,0.6,0.4,0.6379108566882192
0.6,0.7,0.2,0.3,0.7368335224138234
0.9,0.0,0.6,0.2,0.6231309186737913
0.0,0.9,0.7,0.4,0.6535435459587806
0.8,0.7,0.1,0.8,0.6256439377490856
0.7,0.5,0.6,0.5,0.7007967034562868
0.1,0.3,0.2,0.5,0.7566872262921944
0.8,0.9,0.0,0.4,0.6291702541981801
0.7,0.5,0.7,0.1,0.5769714701417722
0.7,0.3,0.5,0.2,0.6669884682615186
0.7,0.0,0.4,0.4,0.6403665082285248
0.8,0.7,0.3,0.1,0.6219717187308202
0.6,0.6,0.3,0.8,0.7644917663252173
0.6,0.4,0.4,0.3,0.76196289797221
0.1,0.1,0.6,0.7,0.6350752517599997
0.6,0.8,0.5,0.3,0.6916812429337643
0.7,0.9,0.5,0.1,0.5957548786133302
0.8,0.1,0.0,0.7,0.6882961556949996
0.1,0.1,0.4,0.6,0.623378127817781
0.7,0.2,0.6,0.7,0.6840918792915667
0.0,0.7,0.1,0.9,0.7130880593475037
0.6,0.3,0.6,0.7,0.7130880593475037
0.9,0.8,0.5,0.9,0.6257416048922546
0.6,0.9,0.7,0.2,0.7279377138214029
0.1,0.2,0.7,0.2,0.6248497578306279
0.7,0.1,0.7,0.6,0.7003054235237708
0.6,0.2,0.9,0.0,0.5417046295468837
0.7,0.9,0.8,0.1,0.625620194389016
0.9,0.8,0.7,0.8,0.7124740287958055
0.8,0.9,0.5,0.6,0.6323495563694693
0.9,0.4,0.9,0.4,0.6038190770317523
0.6,0.1,0.1,0.7,1.0
0.7,0.6,0.2,0.6,0.6511694552177619
0.7,0.8,0.7,0.2,0.6397068691647827
0.6,0.5,0.8,0.7,0.7252403940460869
0.0,0.7,0.5,0.6,0.7368335224138234
0.6,0.7,0.9,0.2,0.6992383113300837
0.9,0.9,0.1,0.0,0.5958623672853212
0.7,0.4,0.1,0.5,0.6855938393520327
0.1,0.2,0.2,0.6,0.653705788898919
0.8,0.8,0.3,0.4,0.6166100523163655
0.9,0.5,0.4,0.3,0.6201323962230487
0.8,0.8,0.3,0.7,0.6183215549213286
0.9,0.3,0.6,0.7,0.6124280008912623
0.6,0.9,0.3,0.1,0.6916812429337643
0.6,0.5,0.2,0.8,0.76196289797221
0.1,0.2,0.5,0.4,0.6349809299435505
0.7,0.0,0.4,0.1,0.6682577253734618
0.6,0.7,0.4,0.2,0.7320291450753083
0.7,0.1,0.4,0.5,0.7525465548920645
0.7,0.6,0.8,0.7,0.6215508818528884
0.6,0.4,0.5,0.5,0.7130880593475037
0.9,0.2,0.2,0.2,0.6779891790086275
0.7,0.6,0.9,0.1,0.5769714701417722
0.6,0.6,0.6,0.5,0.7252403940460869
0.9,0.4,0.2,0.2,0.561775032625116
0.8,0.9,0.0,0.2,0.6032149834768756
0.6,0.3,0.7,0.3,0.6580722696141755
0.7,0.4,0.7,0.8,0.6669884682615186
0.6,0.2,0.9,0.3,0.6849491987632487
0.6,0.1,0.9,0.3,1.0
0.6,0.8,0.8,0.3,0.7368335224138234
0.7,0.0,0.7,0.9,0.6842408350802193
0.6,0.6,0.8,0.7,0.7252403940460869
0.1,0.2,0.6,0.2,0.6349809299435505
0.8,0.1,0.2,0.2,0.6033000262661381
0.7,0.3,0.9,0.5,0.6840918792915667
0.9,0.2,0.7,0.3,0.6231309186737913
0.7,0.6,0.1,0.7,0.630754960296111
0.1,0.2,0.9,0.2,0.6248497578306279
0.8,0.7,0.6,0.1,0.6664739236846179
0.9,0.6,0.4,0.9,0.635587951921449
0.6,0.9,0.9,0.9,0.6851920628280016
0.7,0.9,0.9,0.0,0.61815850098601
0.7,0.3,0.0,0.6,0.7003054235237708
0.7,0.7,0.5,0.0,0.640080534170433
0.8,0.9,0.5,0.5,0.6420848556822082
0.7,0.1,0.1,0.0,0.6842408350802193
0.6,0.6,0.0,0.1,0.7165152282223373
0.0,0.1,0.0,0.6,0.6730604620259316
0.6,0.8,0.1,0.7,0.7644917663252173
0.0,0.8,0.4,0.1,0.6782133337550105
0.6,0.5,0.3,0.8,0.7130880593475037
0.9,0.7,0.0,0.6,0.5984308938129078
0.1,0.2,0.4,0.4,0.6390473296442878
0.0,0.9,0.2,0.0,0.604821316299517
0.1,0.2,0.4,0.6,0.641981396298357
0.6,0.9,0.5,0.5,0.7368335224138234
0.0,0.7,0.2,0.7,0.6580722696141755
0.6,0.4,0.6,0.5,0.6580722696141755
0.9,0.0,0.1,0.2,0.6117860729514689
0.7,0.4,0.5,0.9,0.6840918792915667
0.6,0.7,0.5,0.9,0.7252403940460869
0.8,0.3,0.6,0.0,0.6104382352503757
0.8,0.6,0.9,0.0,0.6009199776387345
0.1,0.2,0.4,0.8,0.654078177675808
0.6,0.3,0.7,0.7,0.6849491987632487
0.6,0.2,0.9,0.4,1.0
0.7,0.8,0.1,0.3,0.6306710850663506
